SHA SHB XAB XBA
0.6528850298557098 0.7006754265413812 1 1
0.6800522131054261 0.7293570679756335 0 0
0.6817673891254554 0.7332536893859756 0 0
0.6501828061351892 0.6951688029970348 0 0
0.6255712526318173 0.6653058672338077 1 0
0.6543476661564634 0.6754110162502354 0 1
0.6877790922052591 0.6369953911484306 0 1
0.7178050824440906 0.623625987841648 0 0
0.6860134593732115 0.6106819801978843 0 0
0.6685780363897524 0.6027709006919838 1 0
0.6752937413932281 0.621532617067658 0 1
0.7052889091731401 0.564337146315107 0 1
0.7323256440598909 0.5116221983667992 0 1
0.7565954802566535 0.5315972855835764 0 0
0.7206670661786093 0.5211629689390018 0 0
0.6820538069674522 0.5288824971940266 1 1
0.6947577931079468 0.5438079784520257 0 1
0.7197966211733764 0.5417620670707544 0 1
0.7451360189528021 0.5277190342227083 0 0
0.7359876073297855 0.553015246040311 1 1
0.74608864961523 0.5891059412991673 0 0
0.7171651657456558 0.5831762251641014 1 0
0.6850514961406015 0.5905910672070545 1 0
0.6581823813539718 0.6270918338319648 1 0
0.6848833330851698 0.661636117948649 0 0
0.6986802941803827 0.654627564929609 0 1
0.7217600879007179 0.6448924151900363 0 0
0.6984172036752007 0.606985688432261 0 0
0.6829411378948714 0.5730251765230143 0 1
0.6897043760573939 0.566039563098994 0 1
0.7000621354092287 0.5544089266020382 0 1
0.7275804374996766 0.5559151472384554 0 0
0.7273116465781481 0.5354934532595403 0 0
0.6909729895246552 0.5511406000978732 1 0
0.6565576357006389 0.5883883506389779 1 0
0.6605769487759139 0.6246821348915526 0 0
0.6023268012184211 0.6326679651060934 1 1
0.6305912231434108 0.6673386806970827 0 0
0.6007068968170732 0.6017842785029065 1 1
0.5827108644594099 0.5479613471968192 0 1
0.6113063420465997 0.5669339458442604 0 0
0.6283036976218842 0.5823774330873438 0 0
0.6181496069219133 0.5806147915728194 0 0
0.5877196372954581 0.5341591430818978 1 1
0.6179917962033257 0.5754501092493982 0 0
0.5914208379449618 0.5499955615496969 1 1
0.6233209612450841 0.5640516849836096 0 0
0.622788728947264 0.5777604224212076 0 0
0.6072854243311266 0.557016489167902 1 1
0.6341383548745353 0.550049310630553 0 1
0.6624967540116862 0.5568791496076383 0 1
0.6955327223412057 0.5158127489759099 0 1
0.7244549527353745 0.49341321248852515 0 1
0.7502109041600661 0.4860709681381064 0 1
0.773516232371229 0.5049697736601071 0 0
0.7778026063233943 0.5435821912178316 0 1
0.7923355391974299 0.5196336499841605 0 1
0.8100436910008434 0.5322076016959931 0 0
0.7299089130045576 0.5384055629972864 1 0
0.7175026170022464 0.5804223948335032 0 0
0.7062398092734341 0.5403533994905743 1 1
0.7228118147037428 0.5796611871357126 0 0
0.6630650757143787 0.6064666894587083 0 0
0.6074272247630726 0.5895767452148296 1 1
0.6426633008536846 0.5966680040492445 0 0
0.6308391134692222 0.6009255599875574 0 0
0.6388558730944558 0.5873916451367618 0 0
0.5799073723765743 0.6074085399508645 1 0
0.5815195376012242 0.6383140703094158 0 0
0.5797888425473192 0.6240874078272811 1 1
0.6026492752079262 0.6328176680336612 0 0
0.5518789358280487 0.6005108780238836 1 1
0.5779947897067881 0.6146527971233983 0 0
0.5326992180848837 0.615189981663629 1 0
0.5004379598306066 0.6337853889475058 1 0
0.5307308346859118 0.6698884458527492 0 0
0.4949995546113198 0.6685810162947602 0 0
0.4643552905594082 0.6787313427055052 0 0
0.44323152167625074 0.6684988500706278 0 1
0.4918894483948145 0.6757637601822304 0 0
0.4582805245818867 0.6526836238417986 1 1
0.510424399761712 0.6731347020111936 0 0
0.515798553991827 0.6786905814400063 1 0
0.5456411570443616 0.6935134931518674 0 0
0.5239157296143251 0.6542224662225555 1 1
0.5370385448259443 0.6832412695181505 0 0
0.5125839866554255 0.6680778926859288 1 0
0.5323429535242233 0.6833600828909278 0 1
0.5726648052340279 0.6971406851215587 0 0
0.533099355195824 0.6821390381188193 1 1
0.5738112210716985 0.6735643905753204 0 0
0.5686338235541148 0.6715009818772893 1 0
0.587552837050976 0.6859652552018327 0 0
0.5648705273803482 0.6627889152215549 1 1
0.5825416803487946 0.668573999914166 0 0
0.5727364532831116 0.6113868870173855 0 1
0.596018091813699 0.5804769117239809 0 1
0.6284326409930802 0.5927770130704598 0 0
0.6301221643324926 0.5920641641318708 0 0
0.5925218750070289 0.6110493966433455 1 0
0.5617685268610387 0.6482701117648404 1 0
0.5605862344486914 0.6819509615294557 0 0
0.5453031384155356 0.6664331523920227 1 0
0.5519997112401048 0.6789269413673787 0 0
0.5359810980657317 0.6286637706685319 0 1
0.5729004145348177 0.5998872407529178 0 0
0.5826482047839924 0.5799733630782664 1 0
0.5438446640713646 0.605301778674182 1 0
0.5441840651893282 0.6347830768647524 0 0
0.5264687616456283 0.5739768584386591 1 1
0.5685210975123475 0.5888124000312609 0 0
0.582794186896088 0.5652261933726377 0 1
0.6114224617439774 0.5274212910694558 0 1
0.6424284771891232 0.539400609032998 0 0
0.5852002806871863 0.5323890307493014 0 1
0.5882411494611542 0.4910713095369218 0 1
0.6086054530746094 0.45435652284436856 1 1
0.646918612260069 0.45256560668724477 0 0
0.5915040377145075 0.5004034824241155 0 1
0.6031667068065348 0.49273055866092674 1 1
0.6405829419534451 0.529870730755302 0 0
0.6478654067906979 0.5217777377383906 1 1
0.6604841651519536 0.5520738031033701 0 0
0.6563136894467623 0.5789754080197804 0 0
0.661479691490245 0.592366375817396 1 0
0.6647125371614361 0.6291682106487593 0 0
0.6422454941045074 0.6216421604043552 1 0
0.613491365065715 0.6393631273366263 0 0
0.585438783643962 0.6030129382762064 1 1
0.6138036997084757 0.6396974244761396 0 0
0.5638307301151948 0.6166613029308426 1 0
0.520105732078473 0.6249356546627998 1 0
0.55550632123526 0.6591974325319402 0 0
0.5820187401687815 0.6276152213313926 0 1
0.6194634780773273 0.6413683657348093 1 0
0.6151399722800488 0.6634738199427195 1 0
0.5841055531687511 0.6949913001155784 1 0
0.5824166027384747 0.7240838538685368 1 0
0.562938584418796 0.7496737134759748 0 0
0.5808255384981434 0.6747152968035538 0 1
0.6082927464329659 0.6275635611988611 1 0
0.5886874273368196 0.6591881400183462 1 0
0.6155618219126394 0.6930195698017111 0 0
0.6232570469053198 0.6575937185782648 1 1
0.635054911690764 0.6636753451149787 1 0
0.6370705586401472 0.6905474838893303 0 0
0.6132832108933329 0.6784468417464977 1 0
0.580136160442527 0.7022510777747506 1 0
0.5752628401827086 0.7280828916511582 1 0
0.5528464937155169 0.7527195800374822 1 0
0.5281923153183314 0.7748788284780206 1 0
0.5352977206295904 0.795959269992629 1 0
0.5225823634683598 0.8132249654036947 1 1
0.569137535673464 0.8292368565793912 0 0
0.6060999132009068 0.7653350120002396 0 1
0.6409373430141772 0.7607040460414275 0 0
0.6601628907354525 0.721802840340158 1 1
0.6851611783406303 0.7443077685097947 0 0
0.6280900987701733 0.7390515036240783 1 0
0.5956312520869729 0.7587694807572964 1 0
0.5694888872581284 0.7798155822056788 1 0
0.5508007480980966 0.8016843444443699 1 0
0.5284730734096554 0.8192057746259072 1 0
0.5160286374482527 0.83679916792131 0 0
0.5191942056290226 0.7882936976765387 0 1
0.5635400876797385 0.7822656169085885 0 0
0.5733439843859154 0.7704474411971005 0 0
0.5814688824839692 0.7502012170556716 1 0
0.5523934797405801 0.7663760622651048 0 0
0.5354671608773475 0.7250202199555019 0 1
0.552295008806761 0.7016714310906133 0 1
0.5862667368122271 0.6646153816887559 0 1
0.6242220214583127 0.6768320545627128 0 0
0.5753519019424083 0.6479663227348992 1 0
0.5608449045266228 0.6664704139444805 1 0
0.5518140167046629 0.6980746524166278 0 0
0.5714870601193085 0.6751038401679 0 1
0.6028356924102729 0.6819698214304957 0 0
0.578596814625708 0.625702664149019 1 1
0.5974103483229023 0.6477507614286212 0 0
0.6059929851133585 0.660188446724987 1 0
0.578876502985299 0.6791135645565335 1 0
0.5512415746818286 0.7016656807694261 0 0
0.5180402395051568 0.7047761616038372 0 0
0.5503445309125621 0.6701095445147264 1 1
0.5946260567260374 0.6758887007492271 0 0
0.6064664747812147 0.6629942508912252 0 0
0.5706591677448868 0.6265933801754818 1 1
0.5593228174359022 0.6278724475570058 1 0
0.5589052172527286 0.657485177641586 1 0
0.5368285201323948 0.6864599662343351 1 0
0.5376459112830987 0.7139910739758224 0 0
0.5242487397042644 0.6882575291459834 1 1
0.561164258843592 0.7083781704781853 0 0
0.5223952472573081 0.6709071600377748 1 0
0.4998020830555137 0.6736080551834175 1 1
0.5361215342497089 0.7034306310072862 0 1
0.5791365599241228 0.6384019859176968 0 1
0.6190398511652229 0.6131735948842161 0 1
0.6554301001562158 0.6119364917664248 0 0
0.6127980653344822 0.5681197739936985 1 1
0.601155900104678 0.5815975736529246 1 1
0.6208325732897503 0.6208020793550133 1 0
0.6277339779511423 0.6574999466831406 0 0
0.5945850676069672 0.6415533844709165 1 1
0.6019093676696127 0.6636209094312446 0 0
0.5915137380765756 0.6176763377334703 1 1
0.6300401347461515 0.6471706964712503 0 0
0.6311197684663766 0.6004256374163329 0 1
0.6503173297232702 0.5652441255438198 0 1
0.6834263435363573 0.5350000361616669 0 0
0.6332714495227217 0.5427972813373909 1 0
0.6260854838696537 0.5505011711186206 0 0
0.6004909483941658 0.5504182292980591 1 0
0.5496638582039107 0.5929207723274303 1 0
0.5015495072380715 0.6328538694247573 1 0
0.541245037320485 0.666121277162132 0 0
0.5354661741365829 0.6234242522462539 1 1
0.5783539545985268 0.651605278121302 0 0
0.527846443484289 0.6253129857409847 1 1
0.560083525701437 0.6612474138549205 0 0
0.5088626314593625 0.6608625562235613 1 0
0.4894214382528581 0.6880949630835486 1 0
0.5161015284559572 0.7161340245469364 0 0
0.5563233031921917 0.7174805134292097 0 0
0.5468095796047788 0.7167749674283735 1 0
0.5348246547319399 0.7424253506508846 0 0
0.5446788794592862 0.7537573346041169 0 1
0.5872810608265435 0.7610276535103705 0 0
0.5486777759379252 0.7268555842632227 1 1
0.5749857055634696 0.7533987965967692 0 0
0.5893415324963982 0.7630411734397209 0 1
0.6269061814596787 0.7208358429028648 0 0
0.6395871433301191 0.6684865481328514 0 1
0.663414397618341 0.6629255557351232 0 0
0.6581356577574826 0.6563374371524444 1 1
0.6706032803686205 0.6623037698432561 0 0
0.6895829446087399 0.6744835388870547 0 1
0.7154972728689888 0.6248090169844918 0 1
0.7401280487765814 0.6178808018948951 0 1
0.762872888288197 0.5664815409569065 0 0
0.7118781107265728 0.5199539442858252 1 1
0.6968628720700558 0.4982966242611431 1 1
0.7257581144283365 0.5173937492564514 0 0
0.6759542358364816 0.5453858093150052 0 0
0.6962123304360022 0.5581043205312913 1 0
0.649279151428286 0.5967721007855535 1 0
0.6393515417893141 0.6354947994011306 1 0
0.5932856190331184 0.6667687244437145 0 0
0.581574141949318 0.6748746239783626 1 1
0.5953385678609385 0.705991417253145 1 0
0.5972865275892133 0.7292051862483339 0 0
0.5723445169036391 0.6728857754124801 1 0
0.5513076786262803 0.6867869439579015 0 0
0.5452974368931971 0.6302268945656627 1 1
0.5645814015392868 0.6574568841146141 0 1
0.6012797477560515 0.5950327971522448 0 1
0.638550126924952 0.5470883965829039 0 1
0.6636639671102146 0.5559891674130458 0 1
0.6882421948380207 0.5719390501429304 1 0
0.7004866092609653 0.6036285545998366 0 0
0.6482815811271664 0.6207843466338812 1 1
0.6602251199609414 0.6538114652076163 0 0
0.6282445307476229 0.6190029553534407 1 1
0.6571974830165697 0.6498627474748853 0 0
0.683039115845419 0.6007139493225381 0 1
0.713981089940946 0.618476728170652 0 0
0.6858567536147783 0.5906394933169257 1 1
0.7161464333927711 0.6141991862043987 0 0
0.6707847050711704 0.5967782551304939 1 1
0.6962647398383237 0.6160637663877939 0 0
0.6390735221427436 0.6294209041874186 1 0
0.5983691708435488 0.6452941510445375 1 1
0.6029896916941065 0.6771623201950637 0 0
0.5844948358294116 0.6889774746632196 1 0
0.5578438784824041 0.7127479129126778 0 0
0.5420063306215851 0.6473519679849136 1 1
0.5670321810529106 0.6573495285934084 0 0
0.5393867659432127 0.6622983319413638 0 0
0.5581899079228116 0.6655497309312157 1 0
0.5846804401612363 0.6855223905280636 0 0
0.5910004214894627 0.6218008730318085 1 1
0.6208093969443393 0.622389221613631 0 0
0.5768353393690395 0.6447036875367094 1 0
0.5286503098548344 0.6755016036870967 1 0
0.5538783480420634 0.7050050393630354 0 0
0.5104402662582083 0.7110911976947208 1 0
0.47487852095138977 0.7319974616496507 1 1
0.5178618957833944 0.7536246039938481 1 0
0.5339088410913431 0.7717812927321241 1 0
0.4877316193609785 0.7921036799234836 1 0
0.4524402699129336 0.8058269546413974 1 0
0.43575474906798983 0.8208847672894163 0 0
0.466511218506074 0.7677511113724558 1 1
0.5124505119238947 0.7508609687416142 0 1
0.5602393379458178 0.7299841010078146 0 0
0.5323461414251082 0.6884280347255728 1 1
0.5563491280033301 0.7149233487194919 0 0
0.5422113928754911 0.6710545018812633 0 0
0.5399134341308858 0.6607932394545232 1 1
0.555148581545585 0.6894969292519993 0 0
0.5449818716918062 0.6302767436499409 0 1
0.5718986413408157 0.6069341113929996 0 1
0.6119053590492635 0.6032105458609548 0 0
0.6144740894996442 0.5683593218123583 1 1
0.6438883901916914 0.568254569689836 0 1
0.67557668455998 0.5705637855206467 0 1
0.7059489088161514 0.5674090733810455 0 0
0.6681228048280519 0.5449071707575132 1 1
0.6913600093890224 0.589297750149765 0 0
0.6696008615828699 0.5574315756730458 0 1
0.7021744738642035 0.5242366981848466 0 0
0.6838052620012872 0.47256261292523183 0 1
0.715367301312126 0.44121817300398974 0 0
0.719865248856224 0.41272934070789236 0 0
0.682621835894286 0.45428710447239773 1 1
0.6886117904623836 0.5054388589479647 0 0
0.6240730569625315 0.5093987221011713 1 1
0.6284608292028475 0.5544921334627818 0 0
0.6316151034732024 0.5407254660333658 0 1
0.6609857491358422 0.5445081007824983 0 0
0.6362393192490743 0.5254487273301358 1 0
0.5798928122113431 0.5353979549520239 1 0
0.5329507672163132 0.5744639019711361 1 0
0.5431541551411776 0.6124343910737959 0 0
0.5140129592367156 0.5751947717784616 0 1
0.5390510496347947 0.5321084372872256 0 1
0.5820655731236918 0.5508826585405799 0 1
0.6222849185553049 0.5225683702544635 0 1
0.6527488701209277 0.5086685272356544 0 1
0.6833943814612583 0.5139313993719936 0 0
0.6680309952097067 0.47316286119780426 0 1
0.6681858824085216 0.4404993968022336 0 0
0.6058658173478157 0.4191605949701303 1 1
0.5876876964571394 0.4420091668541682 0 0
0.5699392835641507 0.46240376104106135 0 0
0.5562732741762146 0.4667594205198157 0 0
0.5672966823172637 0.4701094152694297 0 0
0.5223183523191751 0.4702035621262398 1 1
0.5634179716975815 0.49451751825544954 0 0
0.5317295464127276 0.5086259153976508 1 0
0.5500073488948406 0.5315121097122012 0 0
0.5622649223138919 0.504710184452551 0 1
0.6000081529312566 0.4728027509137901 0 0
0.5894883691736855 0.4677581697023976 0 1
0.6100341833016998 0.5034117159810156 0 1
0.6464600158868166 0.5404489412188163 0 0
0.6111691163269779 0.5185011051058341 0 0
0.6188095507946343 0.5313323912083595 0 0
0.6371962368447261 0.48797801785556044 0 1
0.6702678439864235 0.48452743201275905 1 1
0.6993327997571933 0.49239111247300227 0 0
0.7095716430929538 0.4824766215688459 0 1
0.7351311615733594 0.48840817863426106 0 0
0.6898107455457881 0.4846181535551295 0 0
0.6838432013738546 0.47962215835691924 0 0
0.6947265252749798 0.49778583074292226 1 0
0.6658924654171526 0.5221829100616371 0 0
0.638970584206827 0.4824436055775385 1 1
0.6500946888664682 0.5013813596535568 0 1
0.678743729028311 0.4993905594810772 0 1
0.7107250094959732 0.45763046922493983 0 1
0.7378021187601607 0.42664777053984143 0 1
0.7623644479772711 0.4496933532733697 0 0
0.7633475023696527 0.4559918497387867 0 1
0.7805030643444196 0.4410731401269873 0 1
0.7969927357884906 0.4680682782094168 0 0
0.7731382716699969 0.4983335311696879 0 0
0.7080505574412836 0.48227807197317785 1 0
0.7127092683243478 0.5294295296759548 0 0
0.7091264741573777 0.485624439663808 0 1
0.7351266155997475 0.46195707195800895 0 1
0.7595062978111216 0.4795370721398735 0 0
0.7529910445201159 0.44608624696818405 0 1
0.7656898913299285 0.45103613605229187 0 0
0.7483215580283915 0.4306278421552546 0 1
0.7661879444903799 0.43323046489931544 0 1
0.7849022223211776 0.4698331118836157 0 1
0.8055501583605389 0.44624802309116735 0 1
0.8243556949422677 0.43472050684097835 0 1
0.838451505813947 0.3944773383111044 0 1
0.8514822961817857 0.3564621147034748 0 1
0.8642129569045235 0.348029788954783 0 0
0.8512300098932155 0.38208469866659334 0 0
0.7788752278780176 0.4082385872695678 1 1
0.7448112550519886 0.45692020647052745 0 0
0.7188991301556367 0.465461566404669 1 1
0.7306922675110229 0.5159465219088575 0 0
0.720707312788522 0.5433775476395379 0 0
0.702368822275334 0.5517225987061194 0 0
0.7024484912367781 0.5585893342165282 1 0
0.6518603022097703 0.5831285813349081 1 0
0.6613477350043995 0.621371732917757 1 0
0.6713111742445651 0.6535296709003791 0 0
0.6575260213175771 0.6047182542758645 0 1
0.6811979358920945 0.5716798214438765 0 1
0.7102451757298398 0.546030299317001 0 1
0.7361765210185935 0.5222756587460358 0 1
0.7560538692660007 0.5333171206434899 0 1
0.7729268128747736 0.529860540086685 0 0
0.725292895792235 0.501603966692712 1 0
0.6961941999373551 0.5216519616810965 1 1
0.715941753523605 0.5693013207007596 0 0
0.6505257381752345 0.5350005073997509 1 1
0.6270060485127851 0.5618414684893963 0 0
0.6117658739912322 0.5240152845913754 0 1
0.634617235321529 0.5293054429069041 0 0
0.598909889003752 0.5542142943818653 1 0
0.5551886515507908 0.5896896753265592 1 0
0.5510680925490717 0.6252582438144462 0 0
0.5473966298537826 0.645524279901295 0 0
0.5409082189784782 0.6333355543635917 1 0
0.5344759224824477 0.6544835011080061 0 0
0.5183272730898608 0.6589410454292722 1 1
0.5616822887653466 0.6713056982929416 0 0
0.5278092621889275 0.6767496400673247 1 0
0.5056862636527936 0.6945811460552902 1 0
0.47024823412024935 0.7238701732032791 1 0
0.45176482244577937 0.7426575651166346 0 0
0.46914881802732383 0.6803900565698517 0 1
0.5028880459127892 0.6345580497371202 1 1
0.5483598041793704 0.6360409968462262 0 0
0.5172112827085668 0.6374191188327396 0 1
0.5364245914792358 0.6392617151522157 0 0
0.510414365889935 0.61108294109056 1 0
0.531474933670055 0.6172670136240206 0 0
0.5541410502969282 0.575406444806821 0 1
0.5962930283518829 0.552550055825217 0 1
0.6339067137850151 0.5325892910921952 0 1
0.6696899796263858 0.538133226450211 0 0
0.6710205781938334 0.5047610639816805 0 1
0.6981770888142234 0.4749852903512498 0 1
0.722322719944768 0.4440603378018513 0 1
0.7489315663698304 0.4376066048845373 0 0
0.6988224579054455 0.445985746984381 0 0
0.6532819295929883 0.4289297899148207 1 1
0.6794539499859833 0.4370369798488902 0 0
0.6575536889593995 0.4165950374466033 1 0
0.6366940438424772 0.44728711599627397 0 0
0.6164045033892324 0.4281430874996097 0 1
0.608374985903693 0.3974056757073173 0 1
0.6202386613752535 0.43139636829736805 0 0
0.6337086634596437 0.42267388158131713 0 1
0.6658282008809876 0.4109334456880323 0 1
0.6855774249343034 0.4239669623741504 0 0
0.6195376090583536 0.4210190552039384 1 1
0.626926903592776 0.4448414268906002 0 1
0.6485611160562027 0.4553891200811828 0 1
0.6828313442656346 0.465786126788724 0 0
0.6985472715387208 0.49425293394147424 0 1
0.7242360896371683 0.5146855015131497 0 1
0.7457999014454262 0.5055501688787098 1 1
0.7606230587652318 0.52473411746894 0 0
0.7065399694649356 0.5252744213016566 1 0
0.6472317741399188 0.5716181506253799 1 0
0.6603588594158853 0.6111037085662634 0 0
0.6707370666882131 0.5592103171987612 0 1
0.6898193930094951 0.5811549925980781 0 0
0.6782996634307003 0.5958586111932802 0 0
0.6566220916807449 0.5687026644484883 1 0
0.6219182277072539 0.5971826548638832 1 0
0.617470159846413 0.6261299018298875 0 0
0.5721567655031152 0.5864361213446518 1 1
0.5929035278366237 0.5643830888139837 0 0
0.5429898766733253 0.5492201090400908 1 1
0.5321099275650916 0.5601749652236547 1 0
0.5434742946475313 0.6025946854054054 0 0
0.5583783859692006 0.5808401732915698 0 1
0.5829989118473604 0.5423285697660463 0 1
0.6092675666942254 0.5109724886239501 0 1
0.6436456137473067 0.5180525871015591 0 0
0.6368338521922785 0.5072457472474105 0 1
0.6505557901189486 0.4873996460877539 1 1
0.6797172387050936 0.4995351642309487 0 0
0.6351339943178164 0.515468486000012 1 0
0.6443356173502882 0.5401602955306098 0 0
0.6467820315411225 0.5541117424909946 0 1
0.6795928148942244 0.5187265743642322 0 0
0.6647640871630793 0.4761198752154018 0 1
0.6699081015704227 0.4813996501888832 0 0
0.6686976916441281 0.4842078853609706 1 1
0.6858128642519306 0.5305092850382125 0 0
0.6441474440943107 0.5143186395616206 1 0
0.5931011120699613 0.5611894494905914 1 0
0.5435745033150384 0.6004767245748736 1 0
0.5483125988660936 0.6283617221681244 1 0
0.5005604218477117 0.6485755457756788 1 1
0.5367383335562834 0.6698364617111726 0 1
0.5763334569480555 0.6257151491085388 0 1
0.6135422561241608 0.6054594030047449 0 1
0.6393951084830721 0.6134080640799817 0 1
0.6718338622657518 0.5842316080127453 0 1
0.6958911028806338 0.5616252853871658 0 1
0.719848462245958 0.5460630715648541 1 1
0.7384952741010136 0.5461013331328368 0 1
0.7556153325739958 0.5470503556963748 0 0
0.6981873034951127 0.4945826922161838 1 1
0.7002634559236308 0.537966647829034 0 0
0.6473335976056835 0.508691439274898 1 1
0.6773395689553974 0.5156872910383725 0 0
0.6396303721700045 0.49792789210642413 0 1
0.6237044368579006 0.47115343022938505 1 1
0.6501979803136645 0.4937984912227865 0 0
0.6504955716350364 0.5081092759777297 0 0
0.6305888030524335 0.4879412671314812 1 1
0.6402255702122092 0.5326822100983619 0 0
0.6155137823741343 0.505520667632814 0 1
0.6250889345825644 0.4827820398103851 0 1
0.662554966521049 0.4630139755534806 0 0
0.6344103050161042 0.43097156938773123 1 1
0.6401395154497328 0.4754657882034137 1 0
0.5934939916368405 0.5192072713316205 0 0
0.6035876014746431 0.4891457986850094 0 0
0.5736397199844192 0.4737711243264993 0 1
0.5960748120537981 0.48137415981665715 1 1
0.625864317486282 0.5314102835446284 0 0
0.6412873023516792 0.4802215288306152 1 1
0.6720066973191353 0.46270290489883364 0 1
0.7011885239840467 0.4340710366657521 0 1
0.7289226530722582 0.4768798626319932 0 0
0.7440744915756297 0.4436373916950291 0 1
0.7671651889392863 0.44568520811258716 0 1
0.7891486306844112 0.43787894961085805 0 1
0.8074115962567121 0.4268399773139681 0 1
0.822541653585273 0.44851015280053086 0 0
0.7734690841195377 0.4568365025689985 1 0
0.730194840502682 0.48984726232292813 1 0
0.7205382943114509 0.5307256251187236 0 0
0.7151452079248518 0.5461669845394614 0 0
0.7148554973264716 0.5341716210640572 1 0
0.708707443758357 0.5701793780906025 0 0
0.7157685848314438 0.544166537912517 0 1
0.730189844466502 0.5674899258977589 1 0
0.7435797443104359 0.5993743023587862 1 0
0.6731758599341616 0.6363284978381705 1 0
0.6230536159380397 0.6698936165132846 1 0
0.5954190925493132 0.6998273348971679 1 0
0.5774795153651938 0.7291830675575308 0 0
0.5717081831436385 0.6974957091167397 0 1
0.6131392187462081 0.7135288673809433 0 0
0.6090281492869281 0.6922632673058587 0 0
0.6133218931433778 0.6795424828394073 1 0
0.5779522039018662 0.698028285541427 1 0
0.5773595372939173 0.7236557436612148 0 0
0.6038833684185889 0.677323489953777 0 0
0.5823830053138118 0.642284213361421 1 0
0.5436756159589582 0.6408881124590862 1 0
0.5211886096328435 0.6695576352958164 1 0
0.5279941322147557 0.7014959799331288 0 0
0.5057150199248823 0.7163765773903122 0 1
0.520106668810868 0.6826717082834088 0 0
0.5076676490417051 0.6905140883463825 1 0
0.5227640243145361 0.7165993239724443 0 0
0.5526034185603528 0.6956774442884036 0 0
0.5531081138743211 0.6666853817695304 1 1
0.5868964152170906 0.6812725323922899 0 0
0.5545394904632001 0.6275818760106415 1 1
0.5588092778910896 0.6275023282543145 0 0
0.5623489491421357 0.5958792740900536 0 1
0.6052444747872283 0.5592688073074259 0 1
0.6394748868622514 0.5411327808594022 0 1
0.6737038525128797 0.5267706055316808 0 0
0.6270681350592582 0.5143746636375583 1 1
0.624074505250495 0.5448955257827424 0 0
0.6113922739185028 0.5022374295463 0 1
0.6184797162971197 0.4797304530645289 0 1
0.6548730335303355 0.4769632558389404 0 1
0.6872721749931032 0.450488835899931 0 1
0.7162260492016292 0.4853559604066917 0 0
0.671997113683258 0.4853124326024695 1 0
0.688961988959472 0.4988130204940239 0 1
0.7119091798430403 0.49239280276059433 0 0
0.6670087598478743 0.48452210564057535 1 1
0.6723928685232032 0.5190417594340799 1 1
0.69914896409339 0.5619848199629034 0 0
0.6825610929062395 0.5382288484354136 1 1
0.6897420457660878 0.5526246493998166 0 0
0.6401120795065918 0.5244372344572011 1 0
0.6318434244995665 0.5719454799717167 1 0
0.6217240038161371 0.6138231074927123 1 0
0.5691518266599243 0.6514062694593251 1 0
0.5254738059334135 0.6833037394272778 1 0
0.5422085635188556 0.7108626763634424 0 0
0.5231589937341985 0.7216696866301195 1 0
0.5428729610855613 0.7336117839549576 1 0
0.5499867432797477 0.7542950243013163 0 0
0.5574592736669685 0.7249187623177628 0 1
0.5915005892693804 0.6772320946707076 0 1
0.6283741971235035 0.6716596003441269 0 1
0.6595861550236566 0.6289349835975648 0 1
0.68994543232662 0.6444226823886099 0 1
0.7163627150077525 0.6466582081626757 0 1
0.7421928587923052 0.6010528048412848 0 1
0.7638255086074757 0.5571658476060349 0 1
0.785046765891595 0.5344149470461166 0 1
0.8042511863145106 0.5081323541844373 0 1
0.8205121751770856 0.5070541696078872 0 1
0.8367832383391011 0.5075997665661212 0 1
0.8506270708115714 0.5041201099700535 0 0
0.801253733063364 0.5260462982307788 0 1
0.7845450569999228 0.5050181962125934 0 1
0.7989639969344211 0.5121520109617205 0 0
0.8035879188592421 0.5442624775843873 0 0
0.7556805156529295 0.5204546658286824 1 1
0.7630346097744296 0.5259783068622789 0 0
0.760542320453154 0.5625420523934782 1 1
0.7811572107781785 0.5986244296709053 0 0
0.7719026587621277 0.5569528436865074 0 1
0.7908819110242817 0.5210966045889524 0 1
0.8093886293035204 0.5348953346594594 0 1
0.826656318922285 0.5516665710380623 0 1
0.8435424128231125 0.5544172836451996 0 0
0.8162082992185764 0.5305029019874279 1 1
0.8029035370874354 0.5636101401411742 0 0
0.7516784176169083 0.5463128888932514 1 0
0.7205615894722205 0.5632686598316222 1 0
0.7265655158128136 0.5921682371707636 0 0
0.7487291355859511 0.5479282158665261 0 1
0.7737765099780208 0.5573333673669698 0 0
0.7536942249008053 0.5864753952048992 1 0
0.7093795934339245 0.6214118360999288 1 0
0.6986981501881161 0.6576652409808049 0 0
0.6764195955985297 0.6405323658014458 1 0
0.6827198404464635 0.6695560658685081 0 0
0.6669813722191494 0.6060981878426357 1 1
0.6797070431981543 0.6023446292527368 0 0
0.6511687031468296 0.5982230895423668 1 1
0.6506118605445425 0.6378370994574571 0 0
0.6210714947982261 0.6020473079581101 1 1
0.6486765074039398 0.6394311329507499 0 0
0.6426686889384905 0.6365480314704758 0 0
0.612911302461314 0.6308301769837611 1 1
0.6263097318489712 0.6523006623171642 0 0
0.6384025694312885 0.6373703972106602 1 1
0.6698304992190515 0.6556141105661336 0 0
0.6540731588872652 0.657953670654951 1 0
0.6379468229253719 0.6871649179446992 1 0
0.6242220981293505 0.7171054688725801 0 0
0.6072675033652003 0.6919438094690142 0 1
0.6035496704731711 0.6697624509979884 0 0
0.6083314228252481 0.6499800805806771 0 0
